Grupo;Situação;Ano Formação;Líder;Instituição;Unidade;Área predominante;UF;Repercussão;Linhas de Pesquisa;Instituições Parceiras;Indicadores de RH;link
Comportamento em Transportes e Novas Tecnologias;Em preenchimento;2006;Pastor Willy Gonzales Taco ;Universidade de Brasília - UnB;Departamento de Engenharia Civil e Ambiental;Engenharias, Engenharia de Transportes;DF;Apropriação de conhecimento em transportes relacionado com as teorias do Travel Behaviour e consequentemente o desenvolvimento de novas abordagens nos transportes. Dentre elas destacam-se: "Estilo de Vida" e "Estágio no ciclo de vida" como condicionantes subjacentes aos indivíduos, que definem as manifestações das suas escolhas para concretizar suas viagens. Essas manifestações terminam sendo atendidas pela mobilidade e accessibilidade dos sistemas de transporte. Sendo essas resultado das ações de mobilidade e acessibilidade implementadas pelos gestores com base nas políticas publicas. Assim, uma repercussão é no desenvolvimento de conhecimento para subsidiar os gestores na implementação de políticas publicas em transportes. Um outro aspecto é que a partir do entendimento do comportamento em transportes dos indivíduos, podem ser avaliadas as diversas tecnologias existentes para mobilidade e acessibilidade e propor adaptações e novos desenvolvimentos de acordo à realidade brasileira;{"Nome":Acessibilidade e Mobilidade Segura, Sustentável e Saudável,"Q_Estudantes":0,"Q_Pesquisadores":10}|{"Nome":Análise Espaço-Temporal do Comportamento em Transportes,"Q_Estudantes":2,"Q_Pesquisadores":12}|{"Nome":Confiabilidade e Vulnerabilidade em Redes de Transportes,"Q_Estudantes":0,"Q_Pesquisadores":5}|{"Nome":Modelagem Comportamental em Transportes,"Q_Estudantes":3,"Q_Pesquisadores":13}|{"Nome":Sistemas Inteligentes nos Transportes, na Mobilidade Urbana e nas Smart Cities,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Sustentabilidade Ambiental e Comportamento em Transportes,"Q_Estudantes":2,"Q_Pesquisadores":8}|{"Nome":Transporte Autônomo, Conectado e Compartilhado,"Q_Estudantes":1,"Q_Pesquisadores":5};;{"Formação acadêmica":Doutorado,"Pesquisadores":14,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":16}|{"Formação acadêmica":Mestrado,"Pesquisadores":8,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":10}|{"Formação acadêmica":Especialização,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Graduação,"Pesquisadores":6,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":0,"Técnicos":0,"Estrangeiros":1,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/41647
Computação Aplicada;Certificado;2000;Liliane Sheyla da Silva Fonseca;Universidade Católica de Pernambuco - UNICAP;Centro de Ciências e Tecnologia;Ciências Exatas e da Terra, Ciência da Computação;PE;O grupo de pesquisa vem realizando interações com grupos de pesquisas internacionais. As atividades de pesquisa desenvolvidas pelo grupo concentram-se em Computação Aplicada, tendo como principais linhas de pesquisa Engenharia de Software e Inteligência Computacional. Essas áreas do grupo contam com publicações em diversos eventos científicos e periódicos nacionais e internacionais. O Grupo de Computação Aplicada tem contribuído para a formação de recursos humanos, tendo contado com diversos alunos de Iniciação Científica, muitos dos quais já obtiveram títulos de Mestre ou estão vinculados a programas de Mestrado e Doutorado. O grupo atua na iniciação científica, na pós-graduação da UNICAP e tem participado de eventos no Brasil e no exterior.;{"Nome":Inteligência Computacional,"Q_Estudantes":14,"Q_Pesquisadores":10}|{"Nome":Engenharia de Software,"Q_Estudantes":2,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":11,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":11}|{"Formação acadêmica":Mestrado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":16,"Técnicos":0,"Estrangeiros":0,"Total":16}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/11277
Computação Aplicada;Em preenchimento;2008;Patrick Henrique da Silva Brito ;Universidade Federal de Alagoas - UFAL;Campus Arapiraca;Ciências Exatas e da Terra, Ciência da Computação;AL;;{"Nome":Acessibilidade, desenho universal e tecnologias assistivas,"Q_Estudantes":6,"Q_Pesquisadores":2}|{"Nome":Aprendizagem de Máquina,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Computação Pervasiva,"Q_Estudantes":4,"Q_Pesquisadores":2}|{"Nome":Engenharia de Software e Sistemas de Informação,"Q_Estudantes":15,"Q_Pesquisadores":6}|{"Nome":Modelagem e Simulação de Sistemas,"Q_Estudantes":13,"Q_Pesquisadores":3}|{"Nome":Processamento de Imagens e Visão Computacional,"Q_Estudantes":6,"Q_Pesquisadores":2}|{"Nome":Teleinformática,"Q_Estudantes":0,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":13,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":13}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":30,"Técnicos":0,"Estrangeiros":0,"Total":30}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":7,"Técnicos":0,"Estrangeiros":0,"Total":7};http://dgp.cnpq.br/dgp/espelhogrupo/27114
Computação Aplicada ao Meio Ambiente;Certificado - Não-atualizado há mais de 12 meses;2008;Marilton Sanchotene de Aguiar ;Universidade Federal de Pelotas - UFPEL;Centro de Desenvolvimento Tecnológico (CDTec);Ciências Exatas e da Terra, Ciência da Computação;RS;A gestão de recursos naturais é uma atividade complexa e extremamente dinâmica, que exige integração entre atores das áreas sociais, políticas e tecnológicas para sua realização. Do ponto de vista da computação, o desenvolvimento de metodologias e ferramentas para gestão do meio ambiente e recursos naturais envolve três grandes desafios: i) gerenciamento e comunicação entre grandes volumes de dados, ii) técnicas para análise destes dados, iii) otimização e controle dos dados existentes e a interação com os novos dados gerados, em diversos formatos. Este grupo de pesquisa tem por objetivo desenvolver sistemas computacionais aplicados à gestão do meio ambiente, focando no apoio à gestão participativa dos aspectos ecológicos, econômicos e políticos-institucionais. O grupo de pesquisa participa anualmente da organização do Workshop de Computação Aplicada à Gestão, evento satélite do Congresso da Sociedade Brasileira de Computação.;{"Nome":Bioinformática,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Inteligência Artificial Aplicada ao Meio Ambiente,"Q_Estudantes":2,"Q_Pesquisadores":10}|{"Nome":Sistemas Ciberfísicos Aplicados ao Meio Ambiente,"Q_Estudantes":0,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":10,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":13};http://dgp.cnpq.br/dgp/espelhogrupo/775569
Computação Biomédica;Certificado;2014;Wellington Pinheiro dos Santos;Universidade Federal de Pernambuco - UFPE;Centro de Tecnologia;Engenharias, Engenharia Biomédica;PE;O Grupo de Pesquisa em Computação Biomédica (GPCB) atua na pesquisa teórica e experimental e no desenvolvimento tecnológico para geração de soluções computacionais em hardware e software para resolução de problemas em Medicina e Biologia. O GPCB também atua na interface entre a pesquisa e a extensão, tendo como parceiro o Núcleo de Tecnologias Sociais e Bioengenharia da UFPE (NETBio-UFPE), na geração de tecnologia tanto para o Sistema Único de Saúde quanto diretamente para o SUS. A atuação do Grupo é bastante dinâmica, buscando construir parcerias e colaborações com outros grupos de pesquisa das Engenharias, da Ciência da Computação, e das Ciências Biológicas e da Saúde. Atualmente o GPCB também tem se envolvido com aplicações de Inteligência Computacional em Neurociências.;{"Nome":Epidemiologia digital_qualidade de vida e experimentos de massa na web,"Q_Estudantes":2,"Q_Pesquisadores":5}|{"Nome":Inteligência Computacional em Neurociências,"Q_Estudantes":10,"Q_Pesquisadores":7}|{"Nome":Jogos Computacionais Para Utilização na Saúde,"Q_Estudantes":5,"Q_Pesquisadores":10}|{"Nome":Processamento e Análise de Sinais e Imagens Médicas,"Q_Estudantes":11,"Q_Pesquisadores":12}|{"Nome":Projeto inteligente de próteses,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Reconstrução de imagens de tomografia por impedância elétrica,"Q_Estudantes":3,"Q_Pesquisadores":5}|{"Nome":Tecnologia computacional e bioinformática aplicadas às Ciências Biológicas,"Q_Estudantes":0,"Q_Pesquisadores":6};{"Nome":Instituto de Astronomia, Geofísica e Ciências Atmosféricas,"Sigla":USP,"UF":SP}|{"Nome":University of Toronto,"Sigla":UTORONTO,"UF":}|{"Nome":Universidade de Pernambuco,"Sigla":UPE,"UF":PE}|{"Nome":Universidade Federal de Campina Grande,"Sigla":UFCG,"UF":PB}|{"Nome":Real Hospital Português de Beneficiência em Pernambuco,"Sigla":RHP,"UF":PE}|{"Nome":Empresa Brasileira de Serviços Hospitalares,"Sigla":EBSERH,"UF":DF};{"Formação acadêmica":Doutorado,"Pesquisadores":16,"Estudantes":9,"Técnicos":0,"Estrangeiros":0,"Total":25}|{"Formação acadêmica":Mestrado,"Pesquisadores":5,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Graduação,"Pesquisadores":1,"Estudantes":5,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/42408
Computação Cognitiva em Redes Complexas;Certificado;2014;Lúcio Pereira de Andrade;Universidade Federal Fluminense - UFF;;Ciências Exatas e da Terra, Ciência da Computação;RJ;O grupo Computação Cognitiva em Redes Complexas objetiva desenvolver metodologias e ferramentas eficientes para tratamento de bases de dados reais, de grande interesse público, promovendo o bem estar social, o desenvolvimento científico e a inovação tecnológica. Encontra interesse em vários campos de aplicação: petróleo e gás, biologia, meio ambiente, ciência política, dentre outras. Os avanços científicos e as aplicações da pesquisa em redes complexas serão divulgados em periódicos e eventos nacionais e internacionais, estimulará o pensamento científico de discentes e contribuirá para formação de recursos humanos em uma área de grande interesse da sociedade.;{"Nome":Computação cognitiva,"Q_Estudantes":3,"Q_Pesquisadores":3}|{"Nome":Computação paralela e/ou distribuída,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Modelagem Computacional de Redes Complexas,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Otimização Bioinspirada,"Q_Estudantes":2,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/90319
Computação em Agricultura de Precisão - CAP;Certificado;2006;Raul Teruel dos Santos;Universidade Federal de Mato Grosso - UFMT;;Ciências Exatas e da Terra, Ciência da Computação;MT;Um das linhas de pesquisa do grupo têm como objetivo o desenvolvimento de equipamentos embarcados aplicados ao monitoramento de informações no campo, seja de forma presencial ou a distância. O grupo visa também pesquisar sistemas de baixo custo e consumo, com uso de microcontroladores ARM, sensores de baixo custo, dentre outros. Outra linha de pesquisa importante do grupo é a aplicação de Inteligência Artificial para auxílio à tomada de decisão, com o objetivo de aumentar a produtividade agrícola e a conservação ambiental. O grupo contribui na formação de recursos humanos na área de computação voltada para aplicação em agricultura de precisão.;{"Nome":Computação de Alto Desempenho,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Desenvolvimento de ferramentas computacionais de apoio à agricultura de precisão,"Q_Estudantes":3,"Q_Pesquisadores":3}|{"Nome":Dispositivos embarcados baseados em microcontroladores ARM,"Q_Estudantes":11,"Q_Pesquisadores":5}|{"Nome":Equipamentos embarcados para implementos agrícolas,"Q_Estudantes":3,"Q_Pesquisadores":7};{"Nome":Empresa Brasileira de Pesquisa Agropecuária,"Sigla":EMBRAPA,"UF":DF}|{"Nome":Fundação de Amparo à Pesquisa do Estado de Mato Grosso,"Sigla":FAPEMAT,"UF":MT};{"Formação acadêmica":Doutorado,"Pesquisadores":9,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":10}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":8,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4};http://dgp.cnpq.br/dgp/espelhogrupo/25694
Computação Interdisciplinar e Aplicada Alto Jacuí;Certificado - Não-atualizado há mais de 12 meses;2014;Edimar Manica ;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul - IFRS;IFRS - Campus Ibirubá;Ciências Exatas e da Terra, Ciência da Computação;RS;O Grupo Computação Interdisciplinar e Aplicada Alto Jacuí dedica-se a desenvolver, aplicar e avaliar soluções computacionais para problemas reais nas diferentes áreas do conhecimento. A principal repercussão desse grupo é o registro do software ACALM. Esse software permite a vocalização intuitiva e interativa por meio de um aplicativo para dispositivos móveis, que assessora pessoas com dificuldade na comunicação (permanente ou provisória). Além disso, destaca-se o desenvolvimento de um sistema especialista para classificação de pacientes asmáticos e recomendação de boas práticas que contribuem para a autogestão da doença e, consequentemente, para a melhoria na qualidade de vida do paciente. Também, ressalta-se a implantação de um Laboratório Maker, que possibilitará a motivação à aprendizagem baseada em projetos, o estímulo ao envolvimento com as necessidades da sociedade, bem como a promoção de iniciativas de incentivo à criatividade, inovação e empreendedorismo.;{"Nome":Aplicações de Inteligência Artificial e Mineração de Dados,"Q_Estudantes":7,"Q_Pesquisadores":4}|{"Nome":Desenvolvimento de Tecnologias e Sistemas Automatizados na área da Saúde,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Desenvolvimento de Tecnologias e Sistemas Automatizados para Agropecuária,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Habitats de Inovação e Empreendedorismo,"Q_Estudantes":2,"Q_Pesquisadores":4}|{"Nome":Recursos Educacionais e Tecnologias Assistivas(TA),"Q_Estudantes":2,"Q_Pesquisadores":3}|{"Nome":Sistemas de Informação,"Q_Estudantes":2,"Q_Pesquisadores":6};{"Nome":Universidade Federal do Rio Grande do Sul,"Sigla":UFRGS,"UF":RS};{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":4,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":8,"Técnicos":1,"Estrangeiros":0,"Total":9}|{"Formação acadêmica":Ensino Profissional de nível técnico,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/57129
Computação Quântica e Sistemas de Informação Quânticos;Certificado;2021;Joao Victor Boechat Gomide;Universidade FUMEC - FUMEC;FACULDADE DE CIENCIAS EMPRESARIAIS;Ciências Exatas e da Terra, Ciência da Computação;MG;O objetivo do grupo de pesquisa é testar e incorporar métodos e dispositivos de computação quântica nos sistemas de informação com visão computacional e inteligência artificial desenvolvidos em pesquisas de seus componentes. Atualmente, o hardware disponível trabalha com estratégias de processamento e configurações de funcionamento que indicam uma saturação para as tarefas propostas de visão computacional. A incorporação de soluções de computação quântica no processamento dos sistemas de informação é uma solução provável para esse limite atingido, juntamente com o aprimoramento dos softwares desenvolvidos.;{"Nome":Sistemas de Informação Quânticos,"Q_Estudantes":2,"Q_Pesquisadores":4};{"Nome":Instituto de Ciências Exatas,"Sigla":ICE/UFMG,"UF":MG}|{"Nome":Instituto Politécnico de Bragança,"Sigla":IPB,"UF":};{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/766625
Computação Visual;Certificado;2006;José Mario De Martino;Universidade Estadual de Campinas - UNICAMP;Faculdade de Engenharia Elétrica e de Computação da UNICAMP;Ciências Exatas e da Terra, Ciência da Computação;SP;O grupo Computação Visual é um dos principais grupos brasileiros na sua área de competência. Atua na graduação, pós-graduação e extensão, sendo responsável pelo oferecimento de disciplinas e orientação de teses, dissertações, trabalhos de iniciação científica e trabalhos de final de curso em temas como: Computação Gráfica, Processamento e Análise de Imagens, Visão Computacional, Visualização de Informação, Modelagem Geométrica, Aprendizado de Máquina, Morfologia Matemática, Animação por Computador e Jogos por Computador. Forma pesquisadores, professores e profissionais que atuam em universidades, centros de pesquisa e indústria. Já orientou mais de 40 teses de doutorado, mais de 120 dissertações de mestrado, inúmeros trabalhos de iniciação científica e de final de curso, tendo publicado mais de 5 centenas de trabalhos científicos. Atua junto ao segmento tecnológico nacional tendo cerca de 10 pedidos de patentes e de registro de software. Coopera com grupos nacionais e internacionais.;{"Nome":Realidade Virtual e Aumentada,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Agentes Sociais Interativos,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Fusão multimodal de sensores,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Inteligência Artificial em Imagens,"Q_Estudantes":1,"Q_Pesquisadores":3}|{"Nome":Modelagem Geométrica.,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Monitoramento Inteligente com Câmeras,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Processamento e Análise de Imagens Médicas,"Q_Estudantes":8,"Q_Pesquisadores":2}|{"Nome":Reconhecimento de padrões em imagens e sinais biomédicos,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Síntese de imagens e sinais biológicos,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Visualização,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Visualização Analítica,"Q_Estudantes":3,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":8,"Estudantes":11,"Técnicos":0,"Estrangeiros":0,"Total":19}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":7,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/3826664094669430
