Grupo;Situação;Ano Formação;Líder;Instituição;Unidade;Área predominante;UF;Repercussão;Linhas de Pesquisa;Instituições Parceiras;Indicadores de RH;link
Grupo de Pesquisa em Realidade Virtual e Aumentada de Goiás (GRVG);Certificado;2020;Marcos Wagner de Souza Ribeiro;Universidade Federal de Jataí - UFJ;;Ciências Exatas e da Terra, Ciência da Computação;GO;Este grupo busca a consolidação da pesquisa no estado de Goiás nas áreas de REALIDADE VIRTUAL E AUMENTADA. A consolidação da pesquisa promoverá o desenvolvimento tecnológico que está diretamente relacionado a região em que o grupo está sediado. O grupo é liderado pelo doutor em Computação Gráfica com ênfase em Realidade Virtual (Marcos Wagner de Souza Ribeiro) e pela doutora em Engenharia de Software com ênfase em desenvolvimento de softwares educacionais (Ana Carolina Gondim Inocêncio).;{"Nome":Construção de ambientes virtuais de RV e RA (imersivos e não-imersivos),"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Desenvolvimento de Jogos Digitais,"Q_Estudantes":2,"Q_Pesquisadores":3}|{"Nome":Modelagem gráfica para ambientes virtuais,"Q_Estudantes":0,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":1,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/571284
Grupo de Pesquisa em Tecnologias Disruptivas no Ensino de Ciências Biológicas do CAp-UERJ;Certificado;2022;Waldiney Cavalcante de Mello;Universidade do Estado do Rio de Janeiro - UERJ;Instituto de Aplicação Fernando Rodrigues da Silveira;Ciências Biológicas, Biologia Geral;RJ;A repercussão do trabalho do grupo de pesquisa pode ser verificada, por exemplo, através da publicação de artigos em revistas indexadas, participações em reuniões científicas nacionais e internacionais, orientações de alunos de iniciação científica, mestrado e doutorado, consultorias e pareceres fornecidos a periódicos científicos e agências de fomento à pesquisa, participação em bancas examinadoras de concursos, conclusão de graduação, especialização e/ou mestrado, consultorias e produções nacionais de séries de ensino e divulgação científica para televisão e rádio. Maiores detalhes sobre a produção dos integrantes do grupo de pesquisa podem ser acessados através da plataforma Lattes, Banco de Produção Científica da UERJ e dos Relatórios anuais do Programa de Mestrado Profissional em Ensino de Biologia da UERJ.;{"Nome":Ensino de Ciências e Biologia,"Q_Estudantes":9,"Q_Pesquisadores":6}|{"Nome":Ensino e Divulgação Ciêntífica em Ciências,"Q_Estudantes":9,"Q_Pesquisadores":5}|{"Nome":Produção em audiovisual e mídias digitais,"Q_Estudantes":2,"Q_Pesquisadores":4}|{"Nome":Aplicações de realidade virtual e aumentada em ensino,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Educação e tecnologias inclusivas,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Educação, gamificação e jogos eletrônicos,"Q_Estudantes":5,"Q_Pesquisadores":3}|{"Nome":IMPRESSÃO 3D,"Q_Estudantes":1,"Q_Pesquisadores":3}|{"Nome":Prospecção de tecnologias emergentes e disruptivas: abordagens teóricas, metodológicas e práticas,"Q_Estudantes":10,"Q_Pesquisadores":6};{"Nome":Instituto de Aplicação Fernando Rodrigues da Silveira,"Sigla":UERJ/IAP,"UF":RJ};{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":1,"Estudantes":6,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4};http://dgp.cnpq.br/dgp/espelhogrupo/772763
Grupo de Pesquisa em Visão Computacional e Inteligência Artificial - GPeViCIA;Certificado;2022;Renato Correia de Barros;Instituto Federal de São Paulo - IFSP;IFSP - Campus Birigui;Ciências Exatas e da Terra, Ciência da Computação;SP;No IFSP há um trabalho latente, voltado visão computacional aplicada a realidade virtual e aumentada, desenvolvido em várias áreas do conhecimento. O Objetivo do grupo é congregar e fortalecer essas ações, na formação dos discentes, na formação continuada dos docentes, nas relações entre a instituição e as demandas regionais, pelo tripé do ensino-pesquisa e extensão.;{"Nome":Banco de Dados,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Inteligência Artificial,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Realidade Virtual e Aumentada,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Arquitetura de Computadores e Computacao de Alto Desempenho,"Q_Estudantes":3,"Q_Pesquisadores":1}|{"Nome":Criação e desenvolvimento de animações e jogos,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Imagem e Visão Computacional,"Q_Estudantes":0,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/467418
Grupo de Processamento Gráfico - GPG;Certificado;2009;Luciano Ferreira Silva;Universidade Federal de Roraima - UFRR;Centro de Ciências Tecnológicas;Ciências Exatas e da Terra, Ciência da Computação;RR;O Grupo de Processamento Gráfico ¿ GPG da Universidade Federal de Roraima (UFRR) possui como objetivo estudar os processos e técnicas computacionais que envolvem modelos geométricos e imagens digitais. Nesse sentido, o grupo se predispõe a contribuir para o aprimoramento técnico das áreas da Computação Gráfica, Processamento de Imagens e Visão Computacional, criando soluções para problemáticas da nossa sociedade. As aplicações das pesquisas dessas áreas são inúmeras, como por exemplo, na área de saúde, educação, entretenimento, segurança, cultura, entre outras. Sendo assim, por meio de orientações de alunos, e troca de experiências entre os docentes, os pesquisadores que compõem o GPG ¿ UFRR, visam disseminar o conhecimento destas áreas e contribuir para a evolução socioeconômica da região Norte, através do desenvolvimento de novas tecnologias, teorias e técnicas computacionais nesse campo.;{"Nome":Ciência de Dados Aplicada ao Mapeamento de Interesses e Trajetórias Profissionais em Computação,"Q_Estudantes":3,"Q_Pesquisadores":1}|{"Nome":Interfaces Humano-Computador e gamificação,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Processamento de Imagens e Visão Computacional,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Projeto e Desenvolvimento de Jogos Digitais,"Q_Estudantes":4,"Q_Pesquisadores":2}|{"Nome":Realidade Virtual e Aumentada,"Q_Estudantes":6,"Q_Pesquisadores":2};;{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":8,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":7,"Técnicos":0,"Estrangeiros":0,"Total":7};http://dgp.cnpq.br/dgp/espelhogrupo/709873
Grupo de Realidade Virtual e Aumentada - GRVA UFU;Certificado;1998;Alexandre Cardoso;Universidade Federal de Uberlândia - UFU;Faculdade de Engenharia Elétrica;Engenharias, Engenharia Elétrica;MG;Difusão das tecnologias de desenvolvimento de soluções de Realidade Virtual e Aumentada. Desenvolvimento de Aplicações de Realidade Virtual e Aumentada nas áreas de Ensino e Treinamento. Associação da Realidade Virtual com a Bioengenharia. Desenvolvimento de aplicações de Realidade Aumentada no Ensino, Treinamento, Fobias e BioEngenharia.;{"Nome":Engenharia de Software,"Q_Estudantes":7,"Q_Pesquisadores":3}|{"Nome":Realidade Aumentada,"Q_Estudantes":13,"Q_Pesquisadores":3}|{"Nome":Realidade Virtual,"Q_Estudantes":19,"Q_Pesquisadores":5}|{"Nome":Sistemas Elétricos Industriais e Qualidade de Energia,"Q_Estudantes":3,"Q_Pesquisadores":3}|{"Nome":Visualização da Informação,"Q_Estudantes":7,"Q_Pesquisadores":4};{"Nome":Fundação Centro de Pesquisa e Desenvolvimento em Telecomunicações,"Sigla":CPqD,"UF":SP}|{"Nome":Centrais Elétricas - Sede,"Sigla":FURNAS,"UF":RJ}|{"Nome":Cemig Geracão e Transmissão,"Sigla":CEMIG GT,"UF":MG}|{"Nome":Centrais Elétricas do Norte do Brasil - Rio Branco,"Sigla":ELETRONORTE/AC,"UF":AC};{"Formação acadêmica":Doutorado,"Pesquisadores":7,"Estudantes":11,"Técnicos":0,"Estrangeiros":0,"Total":18}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":13,"Técnicos":0,"Estrangeiros":0,"Total":13};http://dgp.cnpq.br/dgp/espelhogrupo/23836
Grupo de Tecnologia e Inovação - GTI UNIUBE;Certificado;2022;Luciene Chagas de Oliveira;Universidade de Uberaba - UNIUBE;Câmara de Ensino de Graduação, Pós-Graduação, Pesquisa e Extensão;Ciências Exatas e da Terra, Ciência da Computação;MG;Difusão de Tecnologias de desenvolvimento de soluções e inovações. Desenvolvimento de Aplicações de Softwares nas áreas de Educação, Tecnologias Assistivas, Realidade Virtual e Aumentada, Ensino e Treinamento, Bioengenharia, Saúde e Negócios AgroIndustriais. A criação do Grupo foi provocada por projetos de pesquisas e investigações na área de Tecnologia. Projetos de pesquisa e desenvolvimento em Inovação Tecnológica Aplicada.;{"Nome":Tecnologia Assistiva,"Q_Estudantes":4,"Q_Pesquisadores":4}|{"Nome":Inteligência Artificial,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Realidade Virtual e Aumentada,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Tecnologia Aplicada aos Negócios Agroindustriais,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Tecnologia Aplicada na Educação,"Q_Estudantes":1,"Q_Pesquisadores":3}|{"Nome":Tecnologia Aplicada na Saúde,"Q_Estudantes":3,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":6,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Mestrado,"Pesquisadores":2,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":5,"Técnicos":1,"Estrangeiros":0,"Total":6};http://dgp.cnpq.br/dgp/espelhogrupo/779511
Grupo de Tecnologias Educacionais em Matemática - GTEM;Certificado;2017;Luciane Grossi;Universidade Estadual de Ponta Grossa - UEPG;Conselho de Ensino, Pesquisa e Extensão;Ciências Humanas, Educação;PR;O GTEM objetiva investigar temáticas referentes ao uso, implicações, contribuições e tendências que utilizam Tecnologias Digitais no ensino da Matemática. Os pesquisadores do grupo encontram-se cadastrados em três Programas de Pós-Graduação (PPG) da Universidade Estadual de Ponta Grossa (UEPG) sendo eles: PPG em Educação, PPG em Ensino de Ciências e Educação Matemática, e Programa de Mestrado em Rede (PROFMAT). Atualmente as pesquisas em desenvolvimento contemplam temáticas relacionadas ao Ensino e Aprendizagem de conteúdos matemáticos com utilização de softwares de geometria dinâmica, games, Scratch, realidade aumentada, da Gamificação como estratégia pedagógica, produção de objetos de aprendizagem e inserção das novas tecnologias na formação de professores, entre outros.;{"Nome":Ensino e Aprendizagem em Matemática,"Q_Estudantes":5,"Q_Pesquisadores":14}|{"Nome":Formação de professores de Matemática,"Q_Estudantes":1,"Q_Pesquisadores":7}|{"Nome":Jogos e Gamificação em Educação Matemática,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Tecnologias e Materiais Didáticos no ensino de matemática,"Q_Estudantes":7,"Q_Pesquisadores":11};;{"Formação acadêmica":Doutorado,"Pesquisadores":9,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":9}|{"Formação acadêmica":Mestrado,"Pesquisadores":5,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":9}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":1,"Estudantes":5,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/310064
Grupo de Transição Energética e Dispositivos Inteligentes;Certificado;2005;Kleber Rocha de Oliveira;Universidade Estadual Paulista Júlio de Mesquita Filho - UNESP;Campus Experimental Rosana;Ciências Exatas e da Terra, Ciência da Computação;PA;O Grupo de Pesquisa em Transição Energética e Dispositivos Inteligentes - TEDI desenvolve pesquisas gestão de energia, redes elétricas inteligentes, ciência de dados e computacionais. Também aplica em robótica móvel direcionada à aplicações educacionais e assistiva. Os projetos recentes incluem a nova versão do AEDROMO com Realidade Aumentada para fins educacionais e, na vertente assistencial, o Robô 14-BIS, o Roburguer e o Pomodoro. Em 2018 firmou parceria com o Campus de Rosana para desenvolver pesquisas multidisciplinar em Ciência de Dados, projetando ferramentas computacionais direcionados a Transição Energética.;{"Nome":Aplicações de Ciências de Dados,"Q_Estudantes":2,"Q_Pesquisadores":3}|{"Nome":Automação e Controle,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Gestão e Eficiência Energética,"Q_Estudantes":3,"Q_Pesquisadores":1}|{"Nome":Novas Tecnologias na Educação,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Robótica Móvel Autonoma,"Q_Estudantes":1,"Q_Pesquisadores":3};{"Nome":Campus Experimental Rosana,"Sigla":CER,"UF":SP};{"Formação acadêmica":Doutorado,"Pesquisadores":6,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":6,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/22497
Grupo transdisciplinar Josué de Castro;Certificado;2018;Agrinaldo Jacinto do Nascimento Junior;Instituto Federal de Brasília - IFB;;Ciências Exatas e da Terra, Química;DF;;{"Nome":Biologia Computacional e Bioinformática,"Q_Estudantes":0,"Q_Pesquisadores":8}|{"Nome":Ciência e Arte,"Q_Estudantes":2,"Q_Pesquisadores":11}|{"Nome":Ensino de Ciências,"Q_Estudantes":6,"Q_Pesquisadores":22}|{"Nome":Modelagem Teórica e Computacional,"Q_Estudantes":0,"Q_Pesquisadores":13}|{"Nome":Realidade aumentada,"Q_Estudantes":2,"Q_Pesquisadores":5};;{"Formação acadêmica":Doutorado,"Pesquisadores":17,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":18}|{"Formação acadêmica":Mestrado,"Pesquisadores":6,"Estudantes":0,"Técnicos":2,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":2,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Especialização,"Pesquisadores":3,"Estudantes":1,"Técnicos":3,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Graduação,"Pesquisadores":1,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/338315
Hipermídia e Linguagem;Certificado;2007;Raquel Ritter Longhi;Universidade Federal de Santa Catarina - UFSC;Departamento de Jornalismo;Ciências Sociais Aplicadas, Comunicação;SC;O Grupo reúne pesquisadores em torno de projetos de pesquisa que investigam e consolidam conhecimentos acerca do desenvolvimento da hipermídia e do ambiente convergente aplicados ao jornalismo digital. Estudos sobre novos formatos e conteúdos, repercussões da convergência de mídias e de linguagens no ciberjornalismo, jornalismo baseado em banco de dados, novos suportes e interfaces, modelos de negócio e plataformização. Dentre os temas em estudo e pesquisa, estão: as linguagens do jornalismo, que incluem sua evolução e transformação, incluindo o jornalismo gráfico e digital, o design, as narrativas, além das transformações e reconfigurações de linguagens, gêneros e formatos noticiosos, investigações em jornalismo imersivo, realidade virtual (RV) e realidade aumentada (RA), pesquisas sobre jornalismo em redes sociais e plataformização do jornalismo.;{"Nome":Estudos e Produção Hipermídia,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Tecnologias, Linguagens e Inovação no Jornalismo,"Q_Estudantes":4,"Q_Pesquisadores":17};;{"Formação acadêmica":Doutorado,"Pesquisadores":12,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":13}|{"Formação acadêmica":Mestrado,"Pesquisadores":3,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/28056
Hipermídia e Linguagem;Certificado;2007;Raquel Ritter Longhi;Universidade Federal de Santa Catarina - UFSC;Departamento de Jornalismo;Ciências Sociais Aplicadas, Comunicação;SC;O Grupo reúne pesquisadores em torno de projetos de pesquisa que investigam e consolidam conhecimentos acerca do desenvolvimento da hipermídia e do ambiente convergente aplicados ao jornalismo digital. Estudos sobre novos formatos e conteúdos, repercussões da convergência de mídias e de linguagens no ciberjornalismo, jornalismo baseado em banco de dados, novos suportes e interfaces, modelos de negócio e plataformização. Dentre os temas em estudo e pesquisa, estão: as linguagens do jornalismo, que incluem sua evolução e transformação, incluindo o jornalismo gráfico e digital, o design, as narrativas, além das transformações e reconfigurações de linguagens, gêneros e formatos noticiosos, investigações em jornalismo imersivo, realidade virtual (RV) e realidade aumentada (RA), pesquisas sobre jornalismo em redes sociais e plataformização do jornalismo.;{"Nome":Estudos e Produção Hipermídia,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Tecnologias, Linguagens e Inovação no Jornalismo,"Q_Estudantes":4,"Q_Pesquisadores":17};;{"Formação acadêmica":Doutorado,"Pesquisadores":12,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":13}|{"Formação acadêmica":Mestrado,"Pesquisadores":3,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/9116076487823664
